Speaker	Task	Label	TokNum	T	R	AAAmeta
BM	base	S	93	-0.139	61.2621	Tongue S 5/24/2017 6:51:26 PM 93
BM	base	S	93	-0.1787	59.5976	Tongue S 5/24/2017 6:51:26 PM 93
BM	base	S	93	-0.2184	56.9603	Tongue S 5/24/2017 6:51:26 PM 93
BM	base	S	93	-0.2581	54.0266	Tongue S 5/24/2017 6:51:26 PM 93
BM	base	S	93	-0.2978	48.9766	Tongue S 5/24/2017 6:51:26 PM 93
BM	base	S	112	0.7345	74.3477	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	112	0.6948	74.318	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	112	0.6551	74.0859	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	112	0.6154	74.1229	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	112	0.5757	73.3327	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	112	0.536	72.6833	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	112	0.4963	72.0708	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	112	0.4566	71.9399	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	112	0.4169	71.9819	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	112	0.3772	71.1917	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	112	0.3375	70.7028	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	112	0.2978	69.6088	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	112	0.2581	68.9346	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	112	0.2184	68.4062	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	112	0.1787	67.6876	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	112	0.139	66.7887	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	112	0.0993	66.2627	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	112	0.0596	65.5441	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	112	0.0199	64.6551	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	112	-0.0199	63.1191	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	112	-0.0596	61.1682	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	112	-0.0993	59.5408	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	112	-0.139	57.9061	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	112	-0.1787	55.9231	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	112	-0.2184	53.2462	Tongue S 5/24/2017 6:53:08 PM 112
BM	base	S	139	0.6948	74.2316	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	0.6551	73.8612	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	0.6154	73.3944	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	0.5757	73.1722	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	0.536	72.7721	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	0.4963	72.5697	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	0.4566	72.261	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	0.4169	71.6115	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	0.3772	70.8312	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	0.3375	69.836	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	0.2978	69.1618	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	0.2581	68.6581	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	0.2184	68.3222	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	0.1787	68.2531	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	0.139	67.7666	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	0.0993	67.1245	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	0.0596	66.159	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	0.0199	64.7835	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	-0.0199	63.5241	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	-0.0596	61.956	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	-0.0993	61.2744	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	-0.139	59.9557	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	-0.1787	58.1259	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	-0.2184	55.4687	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	-0.2581	53.3993	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	139	-0.2978	49.7816	Tongue S 5/24/2017 6:55:44 PM 139
BM	base	S	149	0.7345	74.7749	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	0.6948	73.9402	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	0.6551	74.2563	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	0.6154	73.6784	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	0.5757	73.2216	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	0.536	73.3599	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	0.4963	72.3869	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	0.4566	72.2955	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	0.4169	71.893	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	0.3772	71.3942	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	0.3375	70.5052	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	0.2978	69.6631	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	0.2581	69.3421	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	0.2184	69.226	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	0.1787	68.9371	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	0.139	68.3222	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	0.0993	67.453	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	0.0596	66.4997	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	0.0199	65.4502	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	-0.0199	64.8131	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	-0.0596	63.4401	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	-0.0993	62.1782	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	-0.139	60.499	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	-0.1787	58.2691	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	-0.2184	55.9799	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	S	149	-0.2581	54.6859	Tongue S 5/24/2017 6:56:41 PM 149
BM	base	x	14	0.536	70.6632	Tongue x 5/24/2017 6:44:15 PM 14
BM	base	x	14	0.4963	71.293	Tongue x 5/24/2017 6:44:15 PM 14
BM	base	x	14	0.4566	71.9622	Tongue x 5/24/2017 6:44:15 PM 14
BM	base	x	14	0.4169	71.7572	Tongue x 5/24/2017 6:44:15 PM 14
BM	base	x	14	0.3772	72.1844	Tongue x 5/24/2017 6:44:15 PM 14
BM	base	x	14	0.3375	72.0116	Tongue x 5/24/2017 6:44:15 PM 14
BM	base	x	14	0.2978	71.4782	Tongue x 5/24/2017 6:44:15 PM 14
BM	base	x	14	0.2581	70.9867	Tongue x 5/24/2017 6:44:15 PM 14
BM	base	x	14	0.2184	69.9817	Tongue x 5/24/2017 6:44:15 PM 14
BM	base	x	14	0.1787	68.6506	Tongue x 5/24/2017 6:44:15 PM 14
BM	base	x	14	0.139	67.5814	Tongue x 5/24/2017 6:44:15 PM 14
BM	base	x	14	0.0993	64.865	Tongue x 5/24/2017 6:44:15 PM 14
BM	base	x	14	0.0596	62.3955	Tongue x 5/24/2017 6:44:15 PM 14
BM	base	x	14	0.0199	58.6667	Tongue x 5/24/2017 6:44:15 PM 14
BM	base	x	14	-0.0199	54.9403	Tongue x 5/24/2017 6:44:15 PM 14
BM	base	x	14	-0.0596	52.661	Tongue x 5/24/2017 6:44:15 PM 14
BM	base	x	14	-0.0993	49.6556	Tongue x 5/24/2017 6:44:15 PM 14
BM	base	x	14	-0.139	46.0972	Tongue x 5/24/2017 6:44:15 PM 14
BM	base	x	14	-0.1787	42.1461	Tongue x 5/24/2017 6:44:15 PM 14
BM	base	x	14	-0.2184	39.3457	Tongue x 5/24/2017 6:44:15 PM 14
BM	base	x	29	0.6154	69.6335	Tongue x 5/24/2017 6:45:37 PM 29
BM	base	x	29	0.5757	69.5322	Tongue x 5/24/2017 6:45:37 PM 29
BM	base	x	29	0.536	70.6114	Tongue x 5/24/2017 6:45:37 PM 29
BM	base	x	29	0.4963	70.9966	Tongue x 5/24/2017 6:45:37 PM 29
BM	base	x	29	0.4566	71.2362	Tongue x 5/24/2017 6:45:37 PM 29
BM	base	x	29	0.4169	71.3078	Tongue x 5/24/2017 6:45:37 PM 29
BM	base	x	29	0.3772	71.7053	Tongue x 5/24/2017 6:45:37 PM 29
BM	base	x	29	0.3375	72.0486	Tongue x 5/24/2017 6:45:37 PM 29
BM	base	x	29	0.2978	72.0708	Tongue x 5/24/2017 6:45:37 PM 29
BM	base	x	29	0.2581	72.3079	Tongue x 5/24/2017 6:45:37 PM 29
BM	base	x	29	0.2184	71.814	Tongue x 5/24/2017 6:45:37 PM 29
BM	base	x	29	0.1787	71.2386	Tongue x 5/24/2017 6:45:37 PM 29
BM	base	x	29	0.139	69.4236	Tongue x 5/24/2017 6:45:37 PM 29
BM	base	x	29	0.0993	67.8283	Tongue x 5/24/2017 6:45:37 PM 29
BM	base	x	29	0.0596	65.5219	Tongue x 5/24/2017 6:45:37 PM 29
BM	base	x	29	0.0199	60.0471	Tongue x 5/24/2017 6:45:37 PM 29
BM	base	x	29	-0.0199	54.8217	Tongue x 5/24/2017 6:45:37 PM 29
BM	base	x	29	-0.0596	51.53	Tongue x 5/24/2017 6:45:37 PM 29
BM	base	x	29	-0.0993	47.7418	Tongue x 5/24/2017 6:45:37 PM 29
BM	base	x	29	-0.139	45.9317	Tongue x 5/24/2017 6:45:37 PM 29
BM	base	x	29	-0.1787	42.309	Tongue x 5/24/2017 6:45:37 PM 29
BM	base	x	29	-0.2184	40.0051	Tongue x 5/24/2017 6:45:37 PM 29
BM	base	x	29	-0.2581	38.8518	Tongue x 5/24/2017 6:45:37 PM 29
BM	base	x	51	0.6154	70.7793	Tongue x 5/24/2017 6:47:34 PM 51
BM	base	x	51	0.5757	71.0435	Tongue x 5/24/2017 6:47:34 PM 51
BM	base	x	51	0.536	70.9003	Tongue x 5/24/2017 6:47:34 PM 51
BM	base	x	51	0.4963	71.4584	Tongue x 5/24/2017 6:47:34 PM 51
BM	base	x	51	0.4566	71.5399	Tongue x 5/24/2017 6:47:34 PM 51
BM	base	x	51	0.4169	71.7572	Tongue x 5/24/2017 6:47:34 PM 51
BM	base	x	51	0.3772	72.1326	Tongue x 5/24/2017 6:47:34 PM 51
BM	base	x	51	0.3375	71.8511	Tongue x 5/24/2017 6:47:34 PM 51
BM	base	x	51	0.2978	71.8165	Tongue x 5/24/2017 6:47:34 PM 51
BM	base	x	51	0.2581	72.5524	Tongue x 5/24/2017 6:47:34 PM 51
BM	base	x	51	0.2184	71.9943	Tongue x 5/24/2017 6:47:34 PM 51
BM	base	x	51	0.1787	71.4658	Tongue x 5/24/2017 6:47:34 PM 51
BM	base	x	51	0.139	68.9741	Tongue x 5/24/2017 6:47:34 PM 51
BM	base	x	51	0.0993	65.1267	Tongue x 5/24/2017 6:47:34 PM 51
BM	base	x	51	0.0596	62.6005	Tongue x 5/24/2017 6:47:34 PM 51
BM	base	x	51	0.0199	59.3828	Tongue x 5/24/2017 6:47:34 PM 51
BM	base	x	51	-0.0199	57.0837	Tongue x 5/24/2017 6:47:34 PM 51
BM	base	x	51	-0.0596	52.5498	Tongue x 5/24/2017 6:47:34 PM 51
BM	base	x	51	-0.0993	49.7767	Tongue x 5/24/2017 6:47:34 PM 51
BM	base	x	51	-0.139	45.3934	Tongue x 5/24/2017 6:47:34 PM 51
BM	base	x	51	-0.1787	43.0425	Tongue x 5/24/2017 6:47:34 PM 51
BM	base	x	70	0.6551	69.0013	Tongue x 5/24/2017 6:49:15 PM 70
BM	base	x	70	0.6154	69.4038	Tongue x 5/24/2017 6:49:15 PM 70
BM	base	x	70	0.5757	69.5322	Tongue x 5/24/2017 6:49:15 PM 70
BM	base	x	70	0.536	70.7571	Tongue x 5/24/2017 6:49:15 PM 70
BM	base	x	70	0.4963	70.5867	Tongue x 5/24/2017 6:49:15 PM 70
BM	base	x	70	0.4566	70.9546	Tongue x 5/24/2017 6:49:15 PM 70
BM	base	x	70	0.4169	71.1349	Tongue x 5/24/2017 6:49:15 PM 70
BM	base	x	70	0.3772	71.4189	Tongue x 5/24/2017 6:49:15 PM 70
BM	base	x	70	0.3375	71.046	Tongue x 5/24/2017 6:49:15 PM 70
BM	base	x	70	0.2978	71.1127	Tongue x 5/24/2017 6:49:15 PM 70
BM	base	x	70	0.2581	70.8583	Tongue x 5/24/2017 6:49:15 PM 70
BM	base	x	70	0.2184	69.836	Tongue x 5/24/2017 6:49:15 PM 70
BM	base	x	70	0.1787	67.532	Tongue x 5/24/2017 6:49:15 PM 70
BM	base	x	70	0.139	64.4279	Tongue x 5/24/2017 6:49:15 PM 70
BM	base	x	70	0.0993	61.1435	Tongue x 5/24/2017 6:49:15 PM 70
BM	base	x	70	0.0596	58.4049	Tongue x 5/24/2017 6:49:15 PM 70
BM	base	x	70	0.0199	56.6812	Tongue x 5/24/2017 6:49:15 PM 70
BM	base	x	70	-0.0199	54.9329	Tongue x 5/24/2017 6:49:15 PM 70
BM	base	x	70	-0.0596	51.8485	Tongue x 5/24/2017 6:49:15 PM 70
BM	base	x	70	-0.0993	47.9098	Tongue x 5/24/2017 6:49:15 PM 70
BM	base	x	70	-0.139	43.2598	Tongue x 5/24/2017 6:49:15 PM 70
BM	base	x	70	-0.1787	38.921	Tongue x 5/24/2017 6:49:15 PM 70
BM	base	x	70	-0.2184	36.2984	Tongue x 5/24/2017 6:49:15 PM 70
BM	base	x	70	-0.2581	31.5324	Tongue x 5/24/2017 6:49:15 PM 70
BM	base	x	97	0.6551	70.0138	Tongue x 5/24/2017 6:51:47 PM 97
BM	base	x	97	0.6154	70.0879	Tongue x 5/24/2017 6:51:47 PM 97
BM	base	x	97	0.5757	69.831	Tongue x 5/24/2017 6:51:47 PM 97
BM	base	x	97	0.536	70.157	Tongue x 5/24/2017 6:51:47 PM 97
BM	base	x	97	0.4963	70.5867	Tongue x 5/24/2017 6:51:47 PM 97
BM	base	x	97	0.4566	70.9522	Tongue x 5/24/2017 6:51:47 PM 97
BM	base	x	97	0.4169	71.0188	Tongue x 5/24/2017 6:51:47 PM 97
BM	base	x	97	0.3772	71.1571	Tongue x 5/24/2017 6:51:47 PM 97
BM	base	x	97	0.3375	71.3399	Tongue x 5/24/2017 6:51:47 PM 97
BM	base	x	97	0.2978	71.4559	Tongue x 5/24/2017 6:51:47 PM 97
BM	base	x	97	0.2581	71.0263	Tongue x 5/24/2017 6:51:47 PM 97
BM	base	x	97	0.2184	70.1866	Tongue x 5/24/2017 6:51:47 PM 97
BM	base	x	97	0.1787	69.6014	Tongue x 5/24/2017 6:51:47 PM 97
BM	base	x	97	0.139	68.3345	Tongue x 5/24/2017 6:51:47 PM 97
BM	base	x	97	0.0993	65.0699	Tongue x 5/24/2017 6:51:47 PM 97
BM	base	x	97	0.0596	62.5412	Tongue x 5/24/2017 6:51:47 PM 97
BM	base	x	97	0.0199	59.0124	Tongue x 5/24/2017 6:51:47 PM 97
BM	base	x	97	-0.0199	56.5676	Tongue x 5/24/2017 6:51:47 PM 97
BM	base	x	97	-0.0596	53.1845	Tongue x 5/24/2017 6:51:47 PM 97
BM	base	x	97	-0.0993	50.0409	Tongue x 5/24/2017 6:51:47 PM 97
BM	base	x	118	0.6551	68.984	Tongue x 5/24/2017 6:53:40 PM 118
BM	base	x	118	0.6154	69.0383	Tongue x 5/24/2017 6:53:40 PM 118
BM	base	x	118	0.5757	69.5322	Tongue x 5/24/2017 6:53:40 PM 118
BM	base	x	118	0.536	70.1422	Tongue x 5/24/2017 6:53:40 PM 118
BM	base	x	118	0.4963	71.33	Tongue x 5/24/2017 6:53:40 PM 118
BM	base	x	118	0.4566	71.9992	Tongue x 5/24/2017 6:53:40 PM 118
BM	base	x	118	0.4169	72.6339	Tongue x 5/24/2017 6:53:40 PM 118
BM	base	x	118	0.3772	72.4486	Tongue x 5/24/2017 6:53:40 PM 118
BM	base	x	118	0.3375	72.4412	Tongue x 5/24/2017 6:53:40 PM 118
BM	base	x	118	0.2978	73.7081	Tongue x 5/24/2017 6:53:40 PM 118
BM	base	x	118	0.2581	74.1303	Tongue x 5/24/2017 6:53:40 PM 118
BM	base	x	118	0.2184	73.8068	Tongue x 5/24/2017 6:53:40 PM 118
BM	base	x	118	0.1787	72.4783	Tongue x 5/24/2017 6:53:40 PM 118
BM	base	x	118	0.139	69.4705	Tongue x 5/24/2017 6:53:40 PM 118
BM	base	x	118	0.0993	63.9859	Tongue x 5/24/2017 6:53:40 PM 118
BM	base	x	118	0.0596	61.472	Tongue x 5/24/2017 6:53:40 PM 118
BM	base	x	118	0.0199	57.9555	Tongue x 5/24/2017 6:53:40 PM 118
BM	base	x	118	-0.0199	55.9626	Tongue x 5/24/2017 6:53:40 PM 118
BM	base	x	118	-0.0596	53.2364	Tongue x 5/24/2017 6:53:40 PM 118
BM	base	x	134	0.6154	70.2657	Tongue x 5/24/2017 6:55:17 PM 134
BM	base	x	134	0.5757	70.762	Tongue x 5/24/2017 6:55:17 PM 134
BM	base	x	134	0.536	70.8386	Tongue x 5/24/2017 6:55:17 PM 134
BM	base	x	134	0.4963	71.2683	Tongue x 5/24/2017 6:55:17 PM 134
BM	base	x	134	0.4566	71.083	Tongue x 5/24/2017 6:55:17 PM 134
BM	base	x	134	0.4169	71.8733	Tongue x 5/24/2017 6:55:17 PM 134
BM	base	x	134	0.3772	72.3326	Tongue x 5/24/2017 6:55:17 PM 134
BM	base	x	134	0.3375	71.8535	Tongue x 5/24/2017 6:55:17 PM 134
BM	base	x	134	0.2978	71.488	Tongue x 5/24/2017 6:55:17 PM 134
BM	base	x	134	0.2581	71.3176	Tongue x 5/24/2017 6:55:17 PM 134
BM	base	x	134	0.2184	71.0435	Tongue x 5/24/2017 6:55:17 PM 134
BM	base	x	134	0.1787	69.6384	Tongue x 5/24/2017 6:55:17 PM 134
BM	base	x	134	0.139	68.379	Tongue x 5/24/2017 6:55:17 PM 134
BM	base	x	134	0.0993	67.0183	Tongue x 5/24/2017 6:55:17 PM 134
BM	base	x	134	0.0596	63.971	Tongue x 5/24/2017 6:55:17 PM 134
BM	base	x	134	0.0199	60.6694	Tongue x 5/24/2017 6:55:17 PM 134
BM	base	x	134	-0.0199	55.1279	Tongue x 5/24/2017 6:55:17 PM 134
BM	base	x	134	-0.0596	49.9421	Tongue x 5/24/2017 6:55:17 PM 134
BM	base	x	134	-0.0993	47.0133	Tongue x 5/24/2017 6:55:17 PM 134
BM	base	x	134	-0.139	44.8501	Tongue x 5/24/2017 6:55:17 PM 134
BM	base	x	156	0.6948	70.604	Tongue x 5/24/2017 6:57:20 PM 156
BM	base	x	156	0.6551	70.6583	Tongue x 5/24/2017 6:57:20 PM 156
BM	base	x	156	0.6154	70.3373	Tongue x 5/24/2017 6:57:20 PM 156
BM	base	x	156	0.5757	70.1101	Tongue x 5/24/2017 6:57:20 PM 156
BM	base	x	156	0.536	70.72	Tongue x 5/24/2017 6:57:20 PM 156
BM	base	x	156	0.4963	71.4609	Tongue x 5/24/2017 6:57:20 PM 156
BM	base	x	156	0.4566	72.9203	Tongue x 5/24/2017 6:57:20 PM 156
BM	base	x	156	0.4169	73.4167	Tongue x 5/24/2017 6:57:20 PM 156
BM	base	x	156	0.3772	73.629	Tongue x 5/24/2017 6:57:20 PM 156
BM	base	x	156	0.3375	72.6709	Tongue x 5/24/2017 6:57:20 PM 156
BM	base	x	156	0.2978	72.4956	Tongue x 5/24/2017 6:57:20 PM 156
BM	base	x	156	0.2581	71.4065	Tongue x 5/24/2017 6:57:20 PM 156
BM	base	x	156	0.2184	70.8484	Tongue x 5/24/2017 6:57:20 PM 156
BM	base	x	156	0.1787	69.1026	Tongue x 5/24/2017 6:57:20 PM 156
BM	base	x	156	0.139	66.8899	Tongue x 5/24/2017 6:57:20 PM 156
BM	base	x	156	0.0993	64.6995	Tongue x 5/24/2017 6:57:20 PM 156
BM	base	x	156	0.0596	62.3955	Tongue x 5/24/2017 6:57:20 PM 156
BM	base	x	156	0.0199	60.2545	Tongue x 5/24/2017 6:57:20 PM 156
BM	base	x	156	-0.0199	58.6815	Tongue x 5/24/2017 6:57:20 PM 156
BM	base	x	156	-0.0596	55.3601	Tongue x 5/24/2017 6:57:20 PM 156
BM	base	x	156	-0.0993	52.0337	Tongue x 5/24/2017 6:57:20 PM 156
BM	base	x	156	-0.139	48.2357	Tongue x 5/24/2017 6:57:20 PM 156
BM	base	x	156	-0.1787	44.6155	Tongue x 5/24/2017 6:57:20 PM 156
BM	base	x	156	-0.2184	41.3213	Tongue x 5/24/2017 6:57:20 PM 156
BM	pal	pal	pal	0.6551	72.6635	3.332 Palate_Pt1: BM1 5/24/2017 6:33:47 PM Water
BM	pal	pal	pal	0.6154	72.9993	3.332 Palate_Pt1: BM1 5/24/2017 6:33:47 PM Water
BM	pal	pal	pal	0.5757	73.7871	3.332 Palate_Pt1: BM1 5/24/2017 6:33:47 PM Water
BM	pal	pal	pal	0.536	74.5427	3.332 Palate_Pt1: BM1 5/24/2017 6:33:47 PM Water
BM	pal	pal	pal	0.4963	74.8045	3.332 Palate_Pt1: BM1 5/24/2017 6:33:47 PM Water
BM	pal	pal	pal	0.4566	74.444	3.332 Palate_Pt1: BM1 5/24/2017 6:33:47 PM Water
BM	pal	pal	pal	0.4169	74.6662	3.332 Palate_Pt1: BM1 5/24/2017 6:33:47 PM Water
BM	pal	pal	pal	0.3772	75.0638	3.332 Palate_Pt1: BM1 5/24/2017 6:33:47 PM Water
BM	pal	pal	pal	0.3375	75.3305	3.332 Palate_Pt1: BM1 5/24/2017 6:33:47 PM Water
BM	pal	pal	pal	0.2978	75.3947	3.332 Palate_Pt1: BM1 5/24/2017 6:33:47 PM Water
BM	pal	pal	pal	0.2581	75.1502	3.332 Palate_Pt1: BM1 5/24/2017 6:33:47 PM Water
BM	pal	pal	pal	0.2184	75.0366	3.332 Palate_Pt1: BM1 5/24/2017 6:33:47 PM Water
BM	pal	pal	pal	0.1787	74.7847	3.332 Palate_Pt1: BM1 5/24/2017 6:33:47 PM Water
BM	pal	pal	pal	0.139	74.9181	3.332 Palate_Pt1: BM1 5/24/2017 6:33:47 PM Water
BM	pal	pal	pal	0.0993	74.8835	3.332 Palate_Pt1: BM1 5/24/2017 6:33:47 PM Water
BM	pal	pal	pal	0.0596	74.923	3.332 Palate_Pt1: BM1 5/24/2017 6:33:47 PM Water
BM	pal	pal	pal	0.0199	75.4293	3.332 Palate_Pt1: BM1 5/24/2017 6:33:47 PM Water
BM	pal	pal	pal	-0.0199	75.3799	3.332 Palate_Pt1: BM1 5/24/2017 6:33:47 PM Water
BM	base	k	15	0.4169	53.9006	Tongue k 5/24/2017 6:44:20 PM 15
BM	base	k	15	0.3772	57.8913	Tongue k 5/24/2017 6:44:20 PM 15
BM	base	k	15	0.3375	60.7608	Tongue k 5/24/2017 6:44:20 PM 15
BM	base	k	15	0.2978	64.6082	Tongue k 5/24/2017 6:44:20 PM 15
BM	base	k	15	0.2581	67.3715	Tongue k 5/24/2017 6:44:20 PM 15
BM	base	k	15	0.2184	69.4902	Tongue k 5/24/2017 6:44:20 PM 15
BM	base	k	15	0.1787	71.4831	Tongue k 5/24/2017 6:44:20 PM 15
BM	base	k	15	0.139	72.7351	Tongue k 5/24/2017 6:44:20 PM 15
BM	base	k	15	0.0993	73.1549	Tongue k 5/24/2017 6:44:20 PM 15
BM	base	k	15	0.0596	72.8339	Tongue k 5/24/2017 6:44:20 PM 15
BM	base	k	15	0.0199	72.4783	Tongue k 5/24/2017 6:44:20 PM 15
BM	base	k	15	-0.0199	71.7078	Tongue k 5/24/2017 6:44:20 PM 15
BM	base	k	15	-0.0596	70.5126	Tongue k 5/24/2017 6:44:20 PM 15
BM	base	k	15	-0.0993	68.9322	Tongue k 5/24/2017 6:44:20 PM 15
BM	base	k	15	-0.139	66.9566	Tongue k 5/24/2017 6:44:20 PM 15
BM	base	k	15	-0.1787	64.4328	Tongue k 5/24/2017 6:44:20 PM 15
BM	base	k	15	-0.2184	60.8966	Tongue k 5/24/2017 6:44:20 PM 15
BM	base	k	15	-0.2581	51.4583	Tongue k 5/24/2017 6:44:20 PM 15
BM	base	k	22	0.4566	56.5923	Tongue k 5/24/2017 6:44:59 PM 22
BM	base	k	22	0.4169	58.2938	Tongue k 5/24/2017 6:44:59 PM 22
BM	base	k	22	0.3772	60.5558	Tongue k 5/24/2017 6:44:59 PM 22
BM	base	k	22	0.3375	63.2351	Tongue k 5/24/2017 6:44:59 PM 22
BM	base	k	22	0.2978	66.0108	Tongue k 5/24/2017 6:44:59 PM 22
BM	base	k	22	0.2581	70.4706	Tongue k 5/24/2017 6:44:59 PM 22
BM	base	k	22	0.2184	71.4041	Tongue k 5/24/2017 6:44:59 PM 22
BM	base	k	22	0.1787	72.6314	Tongue k 5/24/2017 6:44:59 PM 22
BM	base	k	22	0.139	73.0166	Tongue k 5/24/2017 6:44:59 PM 22
BM	base	k	22	0.0993	73.15	Tongue k 5/24/2017 6:44:59 PM 22
BM	base	k	22	0.0596	72.8783	Tongue k 5/24/2017 6:44:59 PM 22
BM	base	k	22	0.0199	71.7152	Tongue k 5/24/2017 6:44:59 PM 22
BM	base	k	22	-0.0199	70.2978	Tongue k 5/24/2017 6:44:59 PM 22
BM	base	k	22	-0.0596	69.2754	Tongue k 5/24/2017 6:44:59 PM 22
BM	base	k	22	-0.0993	67.6505	Tongue k 5/24/2017 6:44:59 PM 22
BM	base	k	22	-0.139	66.0849	Tongue k 5/24/2017 6:44:59 PM 22
BM	base	k	22	-0.1787	64.618	Tongue k 5/24/2017 6:44:59 PM 22
BM	base	k	22	-0.2184	62.3807	Tongue k 5/24/2017 6:44:59 PM 22
BM	base	k	53	0.536	53.992	Tongue k 5/24/2017 6:47:45 PM 53
BM	base	k	53	0.4963	55.2934	Tongue k 5/24/2017 6:47:45 PM 53
BM	base	k	53	0.4566	56.2886	Tongue k 5/24/2017 6:47:45 PM 53
BM	base	k	53	0.4169	57.8394	Tongue k 5/24/2017 6:47:45 PM 53
BM	base	k	53	0.3772	59.1655	Tongue k 5/24/2017 6:47:45 PM 53
BM	base	k	53	0.3375	61.5189	Tongue k 5/24/2017 6:47:45 PM 53
BM	base	k	53	0.2978	63.5315	Tongue k 5/24/2017 6:47:45 PM 53
BM	base	k	53	0.2581	65.2181	Tongue k 5/24/2017 6:47:45 PM 53
BM	base	k	53	0.2184	67.3418	Tongue k 5/24/2017 6:47:45 PM 53
BM	base	k	53	0.1787	69.5668	Tongue k 5/24/2017 6:47:45 PM 53
BM	base	k	53	0.139	72.7968	Tongue k 5/24/2017 6:47:45 PM 53
BM	base	k	53	0.0993	72.9672	Tongue k 5/24/2017 6:47:45 PM 53
